Hebi 1 torque	Hebi 2 torque	M3 torque
1.14766	0.0182539	0.0335039	
1.1512	-0.0394622	-0.0189928	
1.15727	0.0110448	-0.00193604	
1.15101	-0.0394928	-0.00675543	
1.17568	0.0224381	0.00759016	
1.15594	-0.0185183	0.00150152	
1.15381	-0.0398887	-0.00457413	
1.15681	-0.00309254	0.0013981	
1.15118	0.00585895	0.020958	
1.16144	-0.0363596	-0.0227269	
1.15357	-0.0061858	0.0360383	
1.18279	-0.014583	-0.0243198	
1.17757	-0.0268427	-0.00234044	
1.15745	-0.0508968	-0.000937535	
1.17993	-0.172588	-0.0240065	
1.20955	0.134684	0.0354618	
1.14884	-0.0909279	-0.0133307	
1.17569	0.0871621	0.0277372	
1.15928	-0.0497933	-0.0241128	
1.13944	0.00265524	-0.0037042	
1.17144	-0.0374344	0.00680118	
1.17317	0.00811542	-0.00600778	
1.17481	-0.0709231	-0.00947861	
1.16712	0.0893089	0.0347751	
1.15374	-0.0289747	-0.0248244	
1.16492	-0.107469	-0.0122772	
1.19406	-0.0131247	0.00990943	
1.19464	0.0167302	0.00558434	
1.17951	-0.00691662	-0.00410671	
1.18162	-0.0599853	-0.00865137	
1.17622	0.0120994	0.00517706	
1.17108	-0.0551114	-0.00610594	
1.19061	0.0482878	0.0056251	
1.1616	0.0407069	0.00817396	
1.17339	-0.0384628	-0.00269219	
1.18488	0.063866	0.0358596	
1.16188	-0.0801401	-0.040507	
1.17531	-0.0740544	-0.0120457	
1.1958	0.0488794	0.0110714	
1.17305	0.009546	0.0313518	
1.18021	-0.0156601	-0.0223838	
1.17859	0.0110841	0.0334088	
1.18107	-0.0633641	-0.0511215	
1.17896	0.0635429	0.0322181	
1.17289	-0.0728822	-0.0245084	
1.2003	0.0445772	0.00538305	
1.18575	-0.0350042	0.00232362	
1.19056	-0.0791223	-0.00311147	
1.20655	0.0306629	0.00291182	
1.17538	0.0240552	-0.00637044	
1.1816	-0.0484053	0.00538147	
1.19467	0.0748477	0.0311105	
1.15721	-0.0501059	-0.0335558	
1.18963	-0.0546149	-0.00279473	
1.19237	-0.0287586	0.00653709	
1.20119	0.0228917	0.0295166	
1.17654	-0.00716136	-0.023541	
1.18502	-0.0360362	-0.000571351	
1.19075	-0.0660612	-0.0121813	
1.18985	0.0126863	0.00811096	
1.18431	-0.0313225	-0.0046844	
1.19823	0.00231525	0.00514922	
1.1839	0.00425528	0.00405145	
1.16739	-0.0548851	-0.00506153	
1.18617	0.0301418	0.0105616	
1.17136	0.0113659	0.0164328	
1.17381	-0.127953	-0.0287678	
1.21454	0.0454009	0.00560021	
1.18231	-0.0022838	-0.0031454	
1.18482	-0.00414655	0.0183268	
1.1754	-0.0151183	0.00532962	
1.17295	0.0319962	-0.0119317	
1.16935	-0.133861	-0.030377	
1.21338	0.030199	0.0216158	
1.16924	0.0121155	0.0175403	
1.17839	-0.0315468	-0.0172684	
1.1757	-0.060247	-0.00458693	
1.19943	-0.00421064	0.0058886	
1.18158	-0.0344308	-0.00434188	
1.19277	-0.0277483	0.00395323	
1.18502	-0.0393829	-0.00222611	
1.18048	-0.0467268	-0.00469567	
1.19479	-0.0120645	-0.00029321	
1.18404	0.0166151	0.00851432	
1.167	-0.00164411	-0.0034995	
1.1887	-0.048783	0.00206058	
1.18741	-0.0777059	-0.00855319	
1.19186	-0.0115829	0.00319639	
1.17505	0.0442135	0.00146175	
1.17274	-0.0787534	0.00385776	
1.17289	0.00871056	0.0217612	
1.15638	-0.143627	-0.0300879	
1.18399	-0.0817368	0.00508861	
1.18747	-0.0486939	-0.0103495	
1.1923	0.00547095	0.018282	
1.16709	-0.0408863	0.00395666	
1.17174	-0.0854107	-0.0164489	
1.19551	0.00219973	0.00668972	
1.15877	0.0377515	0.0189351	
1.16824	-0.0724631	-0.0130661	
1.17618	-0.0181812	0.000369547	
1.16404	-0.04591	-0.00174798	
1.17912	-0.0793493	-0.000261115	
1.19275	-0.0392599	0.0122789	
1.16784	-0.0108232	0.0105767	
1.17409	-0.0897289	-0.0198645	
1.17037	-0.0563469	0.018756	
1.17954	0.0112222	-0.0053092	
1.17482	-0.0912344	-0.0105476	
1.17987	-0.217939	-0.050833	
1.20394	0.0382225	0.036322	
1.1648	-0.0286633	0.00981028	
1.1452	-0.0522301	0.0171421	
1.14766	-0.0172977	-0.0101534	
1.15729	-0.0611642	-0.00416175	
1.16861	-0.044897	0.00491684	
1.16455	-0.0753631	-0.000266518	
1.16418	-0.0290331	0.0108066	
1.15382	-0.0673439	-0.0109542	
1.16149	-0.0701466	0.00328767	
1.1511	-0.157377	-0.00808593	
1.1707	-0.037005	0.00906495	
1.16416	-0.0655675	0.00261847	
1.17706	-0.0623462	-0.0054896	
1.17049	-0.0816091	0.000707148	
1.17252	-0.0618975	0.000584681	
1.16945	-0.11782	-0.00542297	
1.16944	-0.0351397	0.011014	
1.16314	-0.0931616	0.00147147	
1.16236	-0.105749	-0.00621749	
1.17152	-0.0606763	0.00159476	
1.15908	-0.0459249	-0.00429782	
1.13156	-0.12877	0.0193658	
1.15804	-0.0606736	-0.00999109	
1.16303	-0.107092	0.00445684	
1.16264	-0.0574034	0.0254733	
1.16071	-0.120752	-0.028825	
1.11531	-0.0271967	0.0781623	
1.16792	-0.123705	-0.0681399	
1.154	-0.168375	-0.0086021	
1.18765	-0.0806923	0.00500451	
1.15489	-0.0075508	-0.00182966	
1.14232	-0.102345	0.0213514	
1.1595	-0.112974	-0.0154201	
1.1587	-0.12857	-0.00922066	
1.16416	-0.0349131	0.0252934	
1.11785	-0.162078	0.0161563	
1.15595	-0.107722	-0.0260881	
1.15796	-0.113001	0.0143336	
1.16247	-0.100307	-0.0147897	
1.14826	-0.105124	0.000913166	
1.16	-0.138179	0.00199212	
1.16403	-0.0791979	0.0045249	
1.15056	-0.15649	-0.0066053	
1.16558	-0.161361	-0.0173769	
1.17466	-0.0812631	0.00949433	
1.15618	-0.132093	-0.00461499	
1.0866	-0.385813	-0.0315866	
1.2212	0.0554173	0.0262581	
1.15439	-0.143724	0.0123988	
1.15218	-0.0765574	0.00272508	
1.15555	-0.195054	-0.0044112	
1.16914	-0.159636	0.00710962	
1.16355	-0.114907	-0.00551896	
1.15941	-0.201313	-0.00288068	
1.17412	-0.128692	0.00548422	
1.15462	-0.13543	0.0208998	
1.15627	-0.223871	-0.0289874	
1.16964	-0.169293	0.01482	
1.16687	-0.113348	0.0112916	
1.16169	-0.171961	-0.0200439	
1.17002	-0.185022	-0.00012963	
1.15897	-0.12798	0.0338163	
1.16462	-0.208458	-0.0284239	
1.16505	-0.16741	-0.00407266	
1.1601	-0.158783	0.0207396	
1.13153	-0.223687	0.00443499	
1.17384	-0.153465	-0.0119718	
1.14695	-0.160363	-0.0083263	
1.14931	-0.179633	0.0271894	
1.15939	-0.214183	-0.0234006	
1.17035	-0.165331	0.0506986	
1.14805	-0.228419	-0.0438207	
1.15476	-0.216456	-0.00914823	
1.15435	-0.261853	-0.0170518	
1.1616	-0.169871	0.0185092	
1.15064	-0.171315	-0.002322	
1.13462	-0.248928	-0.000537267	
1.14897	-0.126232	-0.00101651	
1.11832	-0.189229	0.0279294	
1.12162	-0.215561	-0.0347544	
1.12691	-0.189317	0.019732	
1.12805	-0.216641	0.0253101	
1.14675	-0.287625	-0.0304038	
1.16943	-0.243005	0.00273645	
1.1438	-0.20756	-0.00329554	
1.15131	-0.247499	0.0197047	
1.14725	-0.249126	-0.0074997	
1.15744	-0.242068	-0.00689161	
1.14817	-0.226	-0.0107895	
1.1327	-0.310547	0.00292111	
1.16228	-0.205081	-0.0046084	
1.13185	-0.225022	0.03004	
1.08688	-0.202681	0.0880202	
1.15705	-0.362724	-0.0979545	
1.13659	-0.253707	0.0273707	
1.15038	-0.331598	-0.0269997	
1.16464	-0.300295	0.000261057	
1.13961	-0.212632	0.00545749	
1.11009	-0.260863	-0.0199004	
1.12528	-0.250263	0.0104812	
1.11269	-0.244757	0.00721893	
1.11441	-0.369146	-0.030503	
1.13912	-0.194856	0.0476391	
1.11874	-0.326268	-0.00673096	
1.1336	-0.247288	-0.0236603	
1.16239	-0.288172	0.0279096	
1.12842	-0.331409	-0.0157107	
1.13123	-0.349732	-0.0111361	
1.15897	-0.264158	0.0402599	
1.14635	-0.338916	-0.0302847	
1.15851	-0.296494	-0.00794291	
1.14132	-0.239229	0.0157666	
1.12732	-0.392382	-0.0102816	
1.13565	-0.312138	-0.000174038	
1.12881	-0.344106	0.00332254	
1.13394	-0.258811	-0.00631948	
1.12572	-0.319817	0.0157783	
1.12348	-0.374841	-0.013552	
1.14384	-0.281799	0.00308397	
1.1208	-0.3383	0.0244374	
1.13717	-0.348563	0.000579304	
1.0987	-0.340533	0.0365645	
1.13703	-0.359725	-0.0277	
1.15516	-0.351533	-0.0248376	
1.11277	-0.370375	-0.0047691	
1.14248	-0.385728	-0.00674296	
1.14542	-0.317754	0.00136847	
1.13807	-0.417705	-0.00698842	
1.12732	-0.270794	0.0321872	
1.12527	-0.385063	-0.0292367	
1.12985	-0.364141	0.0298188	
1.11047	-0.335441	-0.0296487	
1.13176	-0.534809	-0.00333749	
1.14626	-0.25452	0.0302548	
1.10726	-0.436356	-0.0290204	
1.13415	-0.376248	0.0052592	
1.12705	-0.383898	-0.00826891	
1.12005	-0.360499	0.00395727	
1.13208	-0.409735	0.00849684	
1.14028	-0.42611	-0.00404334	
1.14023	-0.355046	-0.0178963	
1.13381	-0.377434	0.0403058	
1.11857	-0.394944	0.00859712	
1.13431	-0.424033	-0.0232102	
1.13065	-0.41308	-0.00568231	
1.13719	-0.39687	0.00401888	
1.12779	-0.47302	-0.00332186	
1.13412	-0.379452	-0.00729628	
1.10894	-0.415364	0.00674227	
1.12195	-0.435601	-0.0033023	
1.13866	-0.452591	-0.00201592	
1.12646	-0.398859	0.00389054	
1.11495	-0.512754	0.008792	
1.14147	-0.415506	0.013367	
1.13527	-0.439869	-0.0165102	
1.12969	-0.523417	-0.00294107	
1.14213	-0.34289	-0.00461461	
1.12406	-0.477834	0.00538142	
1.12305	-0.455285	0.0171212	
1.12687	-0.473606	-0.0165114	
1.13171	-0.486899	0.00536394	
1.14182	-0.462672	-0.00533229	
1.13333	-0.445267	0.0148082	
1.1301	-0.446254	-0.00339929	
1.1248	-0.524969	-0.00763859	
1.16359	-0.405329	-0.0190803	
1.12477	-0.480682	0.0102755	
1.13711	-0.485117	-0.00532824	
1.12968	-0.493079	0.01088	
1.13343	-0.485963	-0.00343996	
1.12889	-0.499505	-0.000481399	
1.139	-0.551284	-0.0237885	
1.1411	-0.466965	0.0171473	
1.11256	-0.43658	-0.00683651	
1.11409	-0.51662	0.00454983	
1.14105	-0.546017	-0.0103594	
1.13568	-0.514639	0.0108879	
1.1466	-0.468194	0.00335302	
1.11621	-0.470678	0.01699	
1.12239	-0.529594	0.00847834	
1.12987	-0.546607	-0.0203144	
1.13289	-0.506558	0.0210614	
1.13474	-0.564781	-0.022749	
1.14657	-0.50884	0.026089	
1.13391	-0.482447	-0.0293229	
1.11472	-0.527005	0.0316976	
1.11985	-0.53557	-0.0101707	
1.14205	-0.557891	0.0143187	
1.15644	-0.543192	0.00417714	
1.15836	-0.553705	-0.00533898	
1.15619	-0.581627	-0.0201823	
1.15312	-0.717227	-0.0505948	
1.11897	-0.765227	0.0623483	
1.12453	-0.77976	0.00241519	
1.19616	-0.670605	-0.0149579	
1.12376	-0.793383	0.0167677	
1.13795	-0.845859	-0.0206681	
1.14634	-0.865999	-0.00983005	
1.14813	-0.87673	0.0101822	
1.13493	-0.987753	-0.00810641	
1.1438	-0.930712	0.00676369	
1.14338	-1.05698	-0.0212262	
1.14614	-1.015	0.0394855	
1.14904	-1.0575	-0.0205704	
1.15023	-1.21417	-0.0130295	
1.13252	-1.08853	0.0105792	
1.13524	-1.10148	-0.00874261	
1.14067	-1.14964	0.00808423	
1.14977	-1.18474	-0.00182396	
1.14524	-1.19542	0.0246233	
1.14567	-1.2665	-0.0229829	
1.12582	-1.26599	0.0318426	
1.13602	-1.32406	-0.0109256	
1.13287	-1.3786	-0.00846024	
1.14955	-1.32776	0.0234175	
1.12069	-1.39797	-0.0242923	
1.14356	-1.44196	-0.00145705	
1.13838	-1.48813	0.0014869	
1.12807	-1.46441	-0.00156751	
1.14255	-1.53055	0.0021691	
1.14884	-1.61127	-0.0158404	
1.1157	-1.56368	0.0119056	
1.13868	-1.62684	-0.00514262	
1.12456	-1.63522	0.0286175	
1.13404	-1.75424	-0.0255382	
1.12949	-1.69612	0.0193989	
1.13604	-1.72007	0.00806438	
1.12975	-1.78495	-0.00495513	
1.13146	-1.86061	-0.0183104	
1.12545	-1.84861	0.0195604	
1.13549	-1.96783	-0.025873	
1.12621	-1.91842	0.00847897	
1.14129	-1.99016	-0.00252782	
1.13307	-1.99561	0.0174699	
1.12354	-2.03009	0.011607	
1.13455	-2.11986	-0.0328418	
1.12791	-2.13557	0.000424696	
1.14324	-2.14041	0.0105777	
1.13651	-2.18468	-0.00161167	
1.11288	-2.19739	-0.00022149	
1.13083	-2.25495	0.0256503	
1.1073	-2.39891	-0.0275965	
0.985887	-2.32173	-0.0171652	
1.18466	-2.42688	-0.0132078	
1.14725	-2.4202	0.00931435	
1.15048	-2.44096	0.00914434	
1.13311	-2.46897	0.0191989	
1.12474	-2.53399	-0.0157486	
1.12113	-2.57776	-0.00827492	
1.11503	-2.61911	0.00478623	
1.11608	-2.64867	-0.00255971	
1.12387	-2.67782	5.45076e-05	
1.10965	-2.69416	-4.53465e-05	
1.12172	-2.74203	0.00395114	
1.10825	-2.764	-0.0048657	
1.10896	-2.79706	-0.00569733	
1.09821	-2.88168	0.013011	
1.11136	-3.0078	-0.0200325	
1.11191	-2.94865	0.0455284	
1.10863	-3.02114	-0.038297	
1.12227	-3.13534	-0.00025701	
1.06312	-3.13194	-0.0085177	
1.10867	-3.06502	0.0174746	
1.1114	-3.12123	-0.00525573	
1.08787	-3.16204	0.00351991	
1.08994	-3.21432	0.00108655	
1.07372	-3.24438	0.00267993	
1.05995	-3.2703	-0.000957049	
1.04689	-3.32993	-0.0144328	
1.00284	-3.42409	0.00949368	
0.987621	-3.36943	0.00177791	
1.00096	-3.4719	-0.00486142	
0.94078	-3.49738	0.00612604	
0.903073	-3.56423	0.00154381	
0.874714	-3.56132	-0.00559824	
0.851097	-3.67855	-0.00124103	
0.806622	-3.64776	0.0105618	
0.7839	-3.70336	-0.00317639	
0.757701	-3.72853	0.00547537	
0.727756	-3.70236	0.0232564	
0.723807	-3.77692	-0.0291091	
0.689585	-3.84448	-0.00406528	
0.684895	-3.94652	-0.00878243	
0.626887	-3.89445	0.0181744	
0.60128	-3.93096	-0.00521401	
0.583345	-3.97503	0.0107995	
0.551214	-4.02437	-0.00641102	
0.523749	-4.09205	-0.00406795	
0.482929	-4.09653	0.00163075	
0.477019	-4.14466	0.00505549	
0.455462	-4.16427	0.00201336	
0.424817	-4.19211	-0.00611756	
0.398697	-4.21548	0.0339074	
0.366812	-4.27778	-0.0178109	
0.32984	-4.32892	-0.00655682	
0.298463	-4.30254	0.0146667	
0.28542	-4.39182	-0.0190242	
0.250069	-4.41696	0.0232034	
0.226481	-4.44643	-0.0137353	
0.187891	-4.46495	-0.00383037	
0.16673	-4.57405	-0.0147045	
0.114234	-4.60205	0.0112142	
0.097505	-4.59735	0.00375964	
0.0752992	-4.66764	0.00748807	
0.0325767	-4.63002	0.0308651	
0.0314523	-4.72144	-0.0356238	
-0.00701923	-4.72407	0.00884074	
-0.0222659	-4.75243	0.00142777	
-0.0569	-4.78957	-0.00536826	
-0.0836495	-4.84925	0.00914974	
-0.120656	-4.84711	0.00710086	
-0.153285	-4.90345	-0.0114291	
-0.185864	-4.90821	-0.00471414	
-0.217673	-5.03449	0.00384698	
-0.245367	-4.98797	0.00472701	
-0.260346	-4.96748	0.0166595	
-0.294625	-5.07947	-0.0150606	
-0.31875	-5.05192	-0.000245798	
-0.362817	-5.05903	0.0135218	
-0.416831	-5.18765	0.05134	
-0.434587	-5.22107	-0.0450306	
-0.462198	-5.2685	-0.0154599	
-0.490805	-5.2947	0.0108906	
-0.512197	-5.40446	0.00339334	
-0.560856	-5.34843	-0.0109208	
-0.581456	-5.35162	0.00175474	
-0.601182	-5.37821	0.00347087	
-0.638458	-5.32005	0.028931	
-0.649404	-5.4612	-0.0300603	
-0.699882	-5.42184	0.0270339	
-0.724484	-5.51869	-0.0182502	
-0.754634	-5.50494	0.000498999	
-0.778581	-5.52973	0.0028308	
-0.805826	-5.55467	0.0139865	
-0.848119	-5.65716	-0.00187981	
-0.883111	-5.65326	-0.00498944	
-0.909437	-5.63994	0.0162591	
-1.01132	-5.75608	0.0675057	
-0.979096	-5.69992	-0.0733122	
-0.97838	-5.72204	0.020318	
-1.01075	-5.75569	0.00393414	
-1.05937	-5.83948	-0.0211316	
-1.07517	-5.86109	-0.000582706	
-1.10813	-5.88843	-0.00358941	
-1.11586	-5.92675	-0.00984563	
-1.16393	-5.90156	0.00910599	
-1.18194	-5.89374	0.0090812	
-1.19943	-5.95823	-0.00868041	
-1.23605	-5.98611	-0.00803618	
-1.2714	-6.01376	0.000685097	
-1.30123	-6.00771	0.00615337	
-1.31007	-6.07757	0.000478142	
-1.3664	-6.05865	2.03455e-06	
-1.38619	-6.25728	-0.0135679	
-1.43233	-6.15453	0.016944	
-1.46428	-6.10745	0.0236645	
-1.45692	-6.22314	-0.0162758	
-1.50894	-6.1794	0.000988282	
-1.51905	-6.21221	-0.00708294	
-1.5605	-6.21684	0.0443749	
-1.56854	-6.26907	-0.0312683	
-1.61513	-6.32644	-0.00165734	
-1.6354	-6.33246	0.00897264	
-1.66197	-6.35377	-0.0078584	
-1.68953	-6.36688	0.015895	
-1.70849	-6.37639	-0.012548	
-1.71824	-6.4181	-0.00790156	
-1.75301	-6.41902	0.0165685	
-1.73933	-6.70861	-0.0300838	
-1.84844	-6.49227	0.0264479	
-1.84664	-6.49633	0.00494615	
-1.88213	-6.61356	-0.00869307	
-1.90505	-6.54515	0.0320912	
-1.9125	-6.57558	-0.014435	
-1.94016	-6.57898	0.00291668	
-1.9687	-6.5801	0.0119238	
-1.93742	-6.60245	-0.0082171	
-2.07029	-6.74173	0.0289474	
-2.02484	-6.66438	-0.00160529	
-2.01534	-6.68673	-0.0159658	
-2.04733	-6.72993	0.00768542	
-2.0871	-6.74007	-0.00555138	
-2.12947	-6.68256	0.0065211	
-2.13	-6.82446	0.000358943	
-2.16005	-6.78801	0.000976163	
-2.20514	-6.76218	0.0440972	
-2.21399	-6.78495	-0.0117137	
-2.21217	-6.77894	-0.0178687	
-2.24724	-6.83244	0.00925825	
-2.29386	-6.92246	-0.00674307	
-2.28352	-6.86149	-0.000929344	
-2.3271	-6.86784	0.00314772	
-2.26422	-6.92771	0.00511207	
-2.37466	-6.93837	-0.00327267	
-2.37803	-6.92835	0.00841624	
-2.39682	-6.95808	-0.0170978	
-2.39019	-6.93294	0.0177927	
-2.39944	-6.94909	-0.00326985	
-2.36618	-7.03645	0.00461557	
-2.38703	-6.96827	0.0136017	
-2.48073	-6.99373	-0.00575978	
-2.41988	-7.05026	-0.0171198	
-2.52051	-7.05404	-0.00631415	
-2.52813	-7.0793	-0.00830632	
-2.56013	-7.05635	0.00727101	
-2.55044	-7.04704	-0.00155513	
-2.55798	-7.05934	0.00628868	
-2.5642	-7.07877	0.0175573	
-2.53235	-7.03594	-0.00712267	
-2.53872	-7.04022	0.000237803	
-2.62831	-7.10337	-0.00254346	
-2.61173	-7.02851	0.0164105	
-2.68576	-7.12952	-0.011034	
-2.68988	-7.06501	-0.00440785	
-2.68033	-7.07488	0.0104305	
-2.75133	-7.06386	0.00442875	
-2.78914	-7.08062	0.0335811	
-2.77285	-7.17994	-0.0298434	
-2.69363	-7.0929	0.000553736	
-2.79432	-7.08378	0.0444418	
-2.79001	-7.1168	-7.03452e-05	
-2.76706	-7.06509	0.00945702	
-2.83602	-7.11671	-0.00828598	
-2.78963	-7.04214	0.0493968	
-2.79225	-7.06067	-0.00639028	
-2.84205	-7.06866	0.0061157	
-2.81733	-7.11178	-0.0268951	
-2.88385	-7.14164	0.0485522	
-2.83706	-7.0856	-0.0216079	
-2.87849	-7.11858	-0.0217123	
-3.06153	-7.29147	0.0172153	
-2.86251	-7.07553	-0.00307727	
-2.89516	-7.07813	0.00471354	
-2.90849	-7.05477	-0.000199249	
-2.9252	-7.05842	0.000860655	
-2.89263	-7.08374	0.0067704	
-2.92327	-7.03921	0.00808278	
-2.92526	-7.09545	-0.0151328	
-2.88447	-6.99877	0.00676007	
-2.97662	-7.04178	0.00466321	
-2.93884	-6.9853	0.00463668	
-2.89597	-6.99347	6.56577e-05	
-2.9354	-7.00209	-0.0117439	
-3.03522	-7.00596	0.031611	
-2.97853	-6.9825	-0.0214795	
-2.94079	-6.94984	0.0324074	
-2.91925	-6.9517	-0.0159633	
-3.01554	-6.9648	-0.00262259	
-3.02308	-6.98047	0.00124614	
-3.04947	-6.87571	0.0179925	
-2.98472	-6.86138	-0.0107246	
-2.98825	-6.83433	0.0300976	
-3.02278	-6.85488	-0.016752	
-3.10171	-6.98309	-0.0405151	
-3.1092	-6.83085	0.0472938	
-3.21143	-6.96963	0.0237327	
-3.03758	-6.7911	-0.00833159	
-3.0522	-6.8413	-0.00678759	
-3.0811	-6.74849	-0.0375691	
-3.12161	-6.78037	0.0326545	
-2.98437	-6.68261	0.00317722	
-3.05695	-6.8354	-0.019792	
-3.03138	-6.72552	0.0363967	
-3.10424	-6.66703	0.0252258	
-2.98556	-6.6208	-0.00501449	
-2.96815	-6.62625	0.0169291	
-3.01152	-6.62027	-0.00612539	
-3.10271	-6.57785	0.0711891	
-3.00944	-6.50311	-0.064107	
-3.0392	-6.47965	0.00981467	
-3.03959	-6.45271	0.020051	
-3.05458	-6.50449	-0.00579169	
-3.03064	-6.48135	0.0107137	
-3.02126	-6.37389	0.00258728	
-3.04116	-6.3584	-0.00988023	
-3.02344	-6.39926	-0.004266	
-3.0438	-6.26585	0.0404943	
-2.98586	-6.28796	-0.00365256	
-3.02119	-6.29671	-0.0160298	
-3.0223	-6.23741	-0.00425109	
-3.04048	-6.22276	0.00342694	
-3.00502	-6.15771	0.0212158	
-3.00715	-6.14847	0.00821401	
-3.00331	-6.1154	-0.0244379	
-3.03055	-6.08114	0.00850953	
-3.03088	-6.08929	0.00587637	
-3.05486	-6.08088	0.00440499	
-3.05069	-6.00807	-0.00835154	
-3.04629	-5.97674	0.0114242	
-3.05666	-6.06286	-0.0054991	
-3.00751	-5.99176	0.0311467	
-3.0032	-5.96771	-0.0276335	
-3.04982	-5.89203	0.00698017	
-3.05856	-5.89431	0.00271001	
-2.98098	-5.78079	-0.0250379	
-3.04885	-5.79735	0.0120013	
-3.04289	-5.76946	-0.0130529	
-3.04934	-5.75544	-0.00546382	
-3.06458	-5.67838	0.0183969	
-3.05809	-5.68435	-0.00547209	
-3.07652	-5.63062	0.021287	
-3.07993	-5.69978	-0.0146635	
-3.06401	-5.57148	-0.00624047	
-3.08448	-5.56564	0.00776138	
-3.0939	-5.55012	-0.00732451	
-3.09018	-5.50962	0.0104076	
-3.0746	-5.5306	0.00688135	
-3.09515	-5.51908	-0.0049698	
-3.10314	-5.3647	0.0263407	
-3.09303	-5.4161	-0.0185295	
-3.10025	-5.41076	0.00998886	
-3.09486	-5.35529	-0.00187467	
-3.08981	-5.33635	-0.0190577	
-3.11024	-5.34982	-0.00837783	
-3.08498	-5.23851	0.0225543	
-3.08227	-5.19882	-0.00445267	
-3.09378	-5.23476	-0.00790787	
-3.07922	-5.0989	-0.00601901	
-3.08085	-5.08461	0.0167084	
-3.0835	-5.06385	0.000174112	
-3.09561	-5.003	0.00525924	
-3.07922	-5.0119	-0.0127394	
-3.08846	-4.94055	0.00621124	
-3.0839	-4.88432	0.00237508	
-3.07659	-4.91445	-0.00948221	
-3.1115	-4.88468	0.0197402	
-3.08953	-4.76791	0.000760746	
-3.07206	-4.73692	-0.00329464	
-3.10573	-4.6819	0.00106735	
-3.08685	-4.66527	-0.0014897	
-3.06372	-4.61683	-0.000408409	
-3.06226	-4.73107	0.00781585	
-3.08687	-4.53898	0.000663145	
-3.09506	-4.57223	-0.00534785	
-3.09249	-4.50133	0.00828103	
-3.09889	-4.39594	0.0308276	
-3.08224	-4.37843	-0.0214548	
-3.07724	-4.32947	0.0082013	
-3.0888	-4.30337	0.00168639	
-3.08342	-4.22501	-0.00351419	
-3.19838	-4.25143	0.12087	
-3.08883	-4.13039	-0.0997691	
-3.08968	-4.13679	-0.0126126	
-3.10848	-4.0745	0.0148386	
-3.13732	-4.13132	0.0116629	
-3.0913	-3.95211	-0.00521912	
-3.08131	-3.88519	0.000503141	
-3.09749	-3.89862	0.00549816	
-3.09884	-3.81539	-0.00444326	
-3.10759	-3.8367	-0.00645753	
-3.10693	-3.70148	0.00738852	
-3.13469	-3.71278	-0.0047753	
-3.09482	-3.66217	0.0168813	
-3.13394	-3.57826	-0.00578685	
-3.11229	-3.49413	0.0280761	
-3.11351	-3.51722	-0.0211496	
-3.14686	-3.44782	-0.00408007	
-3.12554	-3.33718	0.00792027	
-3.1317	-3.34221	-0.00821529	
-3.16702	-3.36451	0.00261602	
-3.16915	-3.26318	0.00764062	
-3.17189	-3.24631	-0.000195051	
-3.15903	-3.1243	-0.00374043	
-3.15812	-3.07594	0.0184656	
-3.14395	-3.01314	-0.000486092	
-3.14121	-2.99272	-0.0123342	
-3.15457	-2.84115	0.0126386	
-3.14824	-2.84934	-0.0144771	
-3.13345	-2.799	0.0154546	
-3.14257	-2.69872	0.00703452	
-3.1425	-2.74925	-0.0260549	
-3.16495	-2.60271	0.0350973	
-3.17243	-2.56204	-0.0139542	
-3.1757	-2.5416	-0.00514806	
-3.18764	-2.43308	0.00958481	
-3.18635	-2.44722	-0.00449394	
-3.18631	-2.3656	0.00133248	
-3.21583	-2.36366	0.0330411	
-3.1901	-2.27777	-0.0221973	
-3.20272	-2.23029	-0.00417311	
-3.20186	-2.19425	0.00774897	
-3.21472	-2.12816	-0.0255869	
-3.22171	-2.07297	0.0181678	
-3.19899	-2.06131	-0.00585147	
-3.22482	-1.95629	0.0115612	
-3.24106	-1.8972	-0.00446154	
-3.23909	-1.89904	0.0039454	
-3.2494	-1.76127	0.0109499	
-3.25158	-1.72456	-0.00139054	
-3.26973	-1.64853	0.0385166	
-3.27883	-1.68413	-0.0340786	
-3.2732	-1.62961	-0.000895918	
-3.28408	-1.57983	0.00531984	
-3.29221	-1.51555	0.0137051	
-3.28931	-1.56713	-0.013714	
-3.29118	-1.45563	-0.00383917	
-3.3005	-1.4751	0.0147439	
-3.28921	-1.36957	-0.00101284	
-3.31481	-1.33653	-0.00315204	
-3.32478	-1.36176	0.010656	
-3.32213	-1.2841	-0.0121712	
-3.32566	-1.2539	0.000450379	
-3.33662	-1.18232	0.00212033	
-3.34028	-1.16271	-0.00088885	
-3.34838	-1.14481	-0.00347306	
-3.36739	-1.19732	0.00390072	
-3.35752	-1.0244	0.00154351	
-3.36631	-1.02097	-0.00801156	
-3.36072	-0.975434	-0.003469	
-3.39176	-0.954185	0.0132219	
-3.37934	-0.90803	-0.0116859	
-3.39927	-0.843831	0.00824993	
-3.39624	-0.845867	0.00490768	
-3.41621	-0.826151	-0.0123031	
-3.4133	-0.769124	0.00505104	
-3.42464	-0.746232	-0.00168347	
-3.44045	-0.712175	-0.00653208	
-3.44863	-0.697526	-0.00517393	
-3.44357	-0.625806	0.026353	
-3.46138	-0.672005	-0.0124638	
-3.5091	-0.679284	0.0342757	
-3.46957	-0.571896	-0.0390033	
-3.5268	-0.789629	0.0648328	
-3.48302	-0.535756	-0.0498088	
-3.48398	-0.545858	-0.00633599	
